ID,Dep,Nom,Code Postal,INSEE,Habitants,Densite,Surface,Longitude,Latitude,Altitude Max
11323,30,Tharaux,30430,30327,63,6,9.52,4.31667,44.25,346
11324,30,La Bastide-d'Engras,30330,30031,213,21,9.85,4.48333,44.1,260
11325,30,Aigremont,30350,30002,670,53,12.55,4.11667,43.9667,160
11326,30,Saint-Gilles,30800,30258,13564,88,153.73,4.43333,43.6833,116
11327,30,Argilliers,30210,30013,387,58,6.67,4.5,43.9833,200
11328,30,Le Pin,30330,30196,331,55,5.96,4.55,44.1,261
11329,30,Sauveterre,30150,30312,1779,135,13.09,4.79306,44.0259,140
11330,30,Aimargues,30470,30006,4313,162,26.48,4.2,43.6833,13
11331,30,Monteils,30360,30177,617,88,6.98,4.18333,44.1,248
11332,30,La Vernarède,30530,30345,347,62,5.59,4.01667,44.2833,644
11333,30,Barjac,30430,30029,1560,36,42.72,4.35,44.3,364
11334,30,Meynes,30840,30166,2344,140,16.66,4.56667,43.8833,78
11335,30,Sabran,30200,30225,1764,49,35.64,4.55,44.15,285
11336,30,Nîmes,30000-30900,30189,142205,878,161.85,4.35,43.8333,215
11337,30,Gajan,30730,30122,703,64,10.91,4.21667,43.9,165
11338,30,Saint-Paul-la-Coste,30480,30291,288,15,18.95,3.96667,44.1667,680
11339,30,Orsan,30200,30191,1106,160,6.9,4.66667,44.1333,230
11340,30,Saint-Maximin,30700,30286,684,69,9.9,4.45,44,202
11341,30,Vergèze,30310,30344,4465,439,10.16,4.21667,43.7333,75
11342,30,Estézargues,30390,30107,471,40,11.59,4.63333,43.95,232
11343,30,Roquedur,30440,30220,214,19,10.85,3.66667,43.9667,722
11344,30,Bagard,30140,30027,2448,168,14.55,4.06667,44.0833,440
11345,30,Malons-et-Elze,30450,30153,105,3,31.21,4.02343,44.4176,997
11346,30,Saint-Bauzély,30730,30233,539,107,5,4.21667,43.9167,215
11347,30,Comps,30300,30089,1661,193,8.6,4.6,43.85,150
11348,30,Codolet,30200,30084,703,135,5.17,4.7,44.1167,50
11349,30,Pouzilhac,30210,30207,618,38,16.04,4.58333,44.05,261
11350,30,Vallérargues,30580,30338,138,10,12.73,4.35,44.1333,330
11351,30,Montfaucon,30150,30178,1425,336,4.24,4.75,44.0833,68
11352,30,Aspères,30250,30018,493,49,10.06,4.05,43.8,243
11353,30,Saint-Florent-sur-Auzonnet,30960,30253,1174,126,9.31,4.11667,44.2333,542
11354,30,Souvignargues,30250,30324,769,69,11.09,4.11667,43.8,173
11355,30,Servas,30340,30318,194,18,10.76,4.18333,44.15,243
11356,30,L'Estréchure,30124,30108,176,9,19.34,3.78333,44.1,1166
11357,30,Saint-Césaire-de-Gauzignan,30360,30240,297,43,6.84,4.21667,44.0167,202
11358,30,Garrigues-Sainte-Eulalie,30190,30126,745,74,10,4.315,43.9934,215
11359,30,Collias,30210,30085,1015,49,20.42,4.48333,43.95,212
11360,30,Saint-Laurent-la-Vernède,30330,30279,716,60,11.8,4.46667,44.1,302
11361,30,Caissargues,30132,30060,3735,465,8.02,4.38333,43.8,93
11362,30,Chambon,30450,30079,287,19,14.65,4,44.3,644
11363,30,Vic-le-Fesq,30260,30349,396,41,9.63,4.08333,43.8667,163
11364,30,Génolhac,30450,30130,877,50,17.3,3.95,44.35,1416
11365,30,Bagnols-sur-Cèze,30200,30028,18245,581,31.37,4.61667,44.1667,268
11366,30,Saint-Paul-les-Fonts,30330,30355,832,152,5.46,4.61667,44.0833,260
11367,30,Bouquet,30580,30048,181,5,30.26,4.28333,44.1667,600
11368,30,Monoblet,30170,30172,632,29,21.33,3.88333,44,600
11369,30,Rochegude,30430,30218,214,17,11.94,4.3,44.25,365
11370,30,Saint-André-d'Olérargues,30330,30232,408,41,9.75,4.48333,44.1667,263
11371,30,Valliguières,30210,30340,520,27,19.25,4.58333,44,271
11372,30,Vabres,30460,30335,97,20,4.75,3.88333,44.0167,521
11373,30,Milhaud,30540,30169,5798,317,18.25,4.3,43.7833,122
11374,30,Saint-Siffret,30700,30299,1052,93,11.28,4.46667,44.0167,209
11375,30,Bréau-et-Salagosse,30120,30052,425,17,24.69,3.58333,43.9833,1402
11376,30,Collorgues,30190,30086,551,59,9.27,4.3,44,216
11377,30,Martignargues,30360,30158,411,83,4.93,4.18333,44.0333,172
11378,30,Logrian-Florian,30610,30150,272,31,8.58,4.02889,43.9559,186
11379,30,Fontarèches,30580,30115,237,17,13.42,4.45,44.1167,307
11380,30,Valleraugue,30570,30339,1059,13,78.35,3.63333,44.0833,1560
11381,30,Allègre-les-Fumades,30500,30008,793,32,24.59,4.26667,44.2167,381
11382,30,Boisset-et-Gaujac,30140,30042,2398,168,14.24,4,44.05,420
11383,30,Saumane,30125,30310,255,21,12.14,3.75833,44.125,774
11384,30,Molières-Cavaillac,30120,30170,910,118,7.71,3.56667,43.9667,753
11385,30,Saint-André-de-Valborgne,30940,30231,466,9,48.71,3.68333,44.15,1200
11386,30,Aulas,30120,30024,443,152,2.91,3.58333,44,642
11387,30,Gaujac,30330,30127,1000,97,10.28,4.58333,44.0833,264
11388,30,Fons,30730,30112,1175,126,9.28,4.19445,43.9078,224
11389,30,Bordezac,30160,30045,359,39,9.05,4.03333,44.3167,488
11390,30,Le Garn,30760,30124,223,20,10.81,4.48333,44.3,404
11391,30,Bessèges,30160,30037,3106,300,10.32,4.1,44.2833,492
11392,30,Saint-Pons-la-Calm,30330,30292,426,66,6.37,4.55,44.1,282
11393,30,Saint-Victor-de-Malcap,30500,30303,726,66,10.87,4.21667,44.25,231
11394,30,Saint-Quentin-la-Poterie,30700,30295,2959,122,24.06,4.43333,44.05,272
11395,30,Tresques,30330,30331,1772,98,17.9,4.58333,44.1167,285
11396,30,Massanes,30350,30161,192,117,1.64,4.11278,44.022,162
11397,30,Flaux,30700,30110,320,29,10.68,4.5,44.0167,212
11398,30,Théziers,30390,30328,1052,92,11.34,4.61667,43.9,129
11399,30,Saint-Hilaire-de-Brethmas,30560,30259,4182,300,13.91,4.13333,44.0833,202
11400,30,Saint-Brès,30500,30237,639,56,11.37,4.1975,44.2773,431
11401,30,Saint-Jean-de-Crieulon,30610,30265,228,40,5.57,3.98333,43.95,175
11402,30,Issirac,30760,30134,220,10,20.28,4.48333,44.2833,367
11403,30,Colognac,30460,30087,199,16,12.3,3.81667,44.0333,997
11404,30,Euzet,30360,30109,409,60,6.81,4.23333,44.0667,319
11405,30,Tornac,30140,30330,893,45,19.68,3.98333,44.0167,421
11406,30,Goudargues,30630,30131,1042,34,30.27,4.46667,44.2167,332
11407,30,Savignargues,30350,30314,227,81,2.77,4.08333,43.9667,142
11408,30,Ners,30360,30188,694,139,4.96,4.16667,44.0167,181
11409,30,Saint-Victor-la-Coste,30290,30302,1893,71,26.64,4.63333,44.0667,275
11410,30,Chusclan,30200,30081,983,74,13.23,4.68333,44.15,268
11411,30,Blauzac,30700,30041,1129,71,15.9,4.36667,43.9667,162
11412,30,Revens,30750,30213,28,2,13.85,3.3,44.0917,913
11413,30,Sainte-Anastasie,30190,30228,1667,38,43.64,4.32167,43.9353,207
11414,30,Foissac,30700,30111,392,103,3.8,4.31667,44.0333,191
11415,30,Orthoux-Sérignac-Quilhan,30260,30192,402,28,13.98,4.05695,43.8923,206
11416,30,Lézan,30350,30147,1460,153,9.54,4.05,44.0167,180
11417,30,Lecques,30250,30144,448,86,5.2,4.06667,43.8333,111
11418,30,Junas,30250,30136,1089,140,7.75,4.11667,43.7667,96
11419,30,Arphy,30120,30015,171,8,20.92,3.6,44.0333,1405
11420,30,Montignargues,30190,30180,620,139,4.46,4.21667,43.9333,202
11421,30,Montdardier,30120,30176,195,5,35.25,3.58333,43.9333,889
11422,30,Mus,30121,30185,1305,501,2.6,4.2,43.7333,68
11423,30,Saint-Dézéry,30190,30248,387,64,6.01,4.26667,44,196
11424,30,Saint-Gervasy,30320,30257,1751,252,6.93,4.48333,43.8833,138
11425,30,Fontanès,30250,30114,631,43,14.44,4.0875,43.8298,163
11426,30,Saint-Julien-de-la-Nef,30440,30272,124,14,8.83,3.68333,43.95,529
11427,30,Arre,30120,30016,289,39,7.26,3.5,43.95,880
11428,30,Vallabrix,30700,30337,379,47,7.94,4.48333,44.0667,237
11429,30,Vissec,30770,30353,53,2,21.83,3.459,43.9,793
11430,30,La Roque-sur-Cèze,30200,30222,173,20,8.37,4.51667,44.2,247
11431,30,Mauressargues,30350,30163,168,28,5.85,4.16667,43.9667,193
11432,30,Branoux-les-Taillades,30110,30051,1363,90,15.02,3.98333,44.2167,900
11433,30,Montclus,30630,30175,143,6,21.88,4.43333,44.2667,329
11434,30,Brouzet-lès-Alès,30580,30055,608,46,13.03,4.25,44.1333,623
11435,30,Pougnadoresse,30330,30205,216,28,7.65,4.51667,44.1,241
11436,30,Saint-André-de-Majencoules,30570,30229,621,28,21.79,3.66667,44.0333,900
11437,30,Saint-Hilaire-d'Ozilhan,30210,30260,766,45,16.66,4.58333,43.9667,233
11438,30,Dions,30190,30102,584,51,11.32,4.31667,43.9333,175
11439,30,Saint-Étienne-des-Sorts,30200,30251,521,52,9.85,4.7,44.1833,219
11440,30,Brouzet-lès-Quissac,30260,30054,239,14,15.94,3.98973,43.862,195
11441,30,Carsan,30130,30070,658,56,11.71,4.58333,44.2333,307
11442,30,Vestric-et-Candiac,30600,30347,1348,123,10.92,4.25,43.7333,83
11443,30,Peyrolles,30124,30195,40,4,8.29,3.83333,44.1167,804
11444,30,Saint-Ambroix,30500,30227,3389,288,11.74,4.18333,44.25,485
11445,30,Uzès,30700,30334,8552,336,25.41,4.41667,44.0167,274
11446,30,Salindres,30340,30305,3101,268,11.53,4.16667,44.1667,241
11447,30,Marguerittes,30320,30156,8634,341,25.29,4.45,43.85,197
11448,30,Soustelle,30110,30323,152,13,11.09,4,44.1833,600
11449,30,Sommières,30250,30321,4479,432,10.36,4.08333,43.7833,106
11450,30,Calvisson,30420,30062,4994,172,28.97,4.18333,43.7833,215
11451,30,Alès,30100,30007,41205,1779,23.16,4.08333,44.1333,356
11452,30,Vauvert,30600,30341,11023,100,109.86,4.28333,43.7,97
11453,30,Générargues,30140,30129,713,69,10.24,3.96667,44.0833,420
11454,30,Saint-Julien-les-Rosiers,30340,30274,3085,220,14.01,4.10917,44.1739,545
11455,30,Villeneuve-lès-Avignon,30400,30351,12384,677,18.27,4.79584,43.9664,181
11456,30,Saint-Jean-de-Ceyrargues,30360,30264,163,24,6.65,4.23333,44.05,241
11457,30,Soudorgues,30460,30322,281,10,25.7,3.83333,44.0667,1166
11458,30,Brignon,30190,30053,808,121,6.67,4.21667,43.9833,141
11459,30,Lédenon,30210,30145,1380,70,19.44,4.51667,43.9167,214
11460,30,Saint-Théodorit,30260,30300,461,52,8.75,4.08333,43.9333,227
11461,30,Saint-Bonnet-du-Gard,30210,30235,751,109,6.84,4.55,43.9333,170
11462,30,Blandas,30770,30040,129,3,37.46,3.5,43.9167,953
11463,30,Saint-Christol-lès-Alès,30380,30243,6691,330,20.25,4.08333,44.0833,391
11464,30,Portes,30530,30203,365,25,14.42,4.03333,44.2667,735
11465,30,Bezouce,30320,30039,2126,172,12.29,4.48333,43.8833,139
11466,30,Serviers-et-Labaume,30700,30319,557,45,12.22,4.35,44.05,271
11467,30,Cavillargues,30330,30076,806,71,11.27,4.51667,44.1167,262
11468,30,Lirac,30126,30149,882,90,9.76,4.68333,44.0333,266
11469,30,Saint-Jean-de-Maruéjols-et-Avéjan,30430,30266,935,54,17.3,4.3,44.25,240
11470,30,Saint-Privat-de-Champclos,30430,30293,316,27,11.64,4.38333,44.2833,279
11471,30,Saint-Mamert-du-Gard,30730,30281,1484,103,14.35,4.2,43.8833,214
11472,30,Le Martinet,30960,30159,810,78,10.35,4.08333,44.25,692
11473,30,Garons,30128,30125,4475,364,12.28,4.41667,43.7667,96
11474,30,Mons,30340,30173,1455,91,15.94,4.17417,44.1148,281
11475,30,Saint-Jean-du-Pin,30140,30270,1324,94,13.96,4.05056,44.1167,561
11476,30,Maruéjols-lès-Gardon,30350,30160,247,64,3.82,4.13084,44.0056,220
11477,30,Rogues,30120,30219,108,3,30.22,3.58333,43.8833,685
11478,30,Durfort-et-Saint-Martin-de-Sossenac,30170,30106,729,44,16.28,3.95528,43.9906,324
11479,30,Aumessas,30770,30025,224,10,21.45,3.5,43.9833,1449
11480,30,Saint-Clément,30260,30244,315,62,5.04,4.03333,43.8167,238
11481,30,Aigues-Vives,30670,30004,2990,249,12,4.18056,43.7395,87
11482,30,Gallargues-le-Montueux,30660,30123,3314,304,10.89,4.17278,43.7212,65
11483,30,Saint-Nazaire-des-Gardies,30610,30289,79,6,11.29,4.01667,43.9833,194
11484,30,Saint-Maurice-de-Cazevieille,30360,30285,653,49,13.15,4.23333,44.0333,212
11485,30,Vézénobres,30360,30348,1721,100,17.07,4.15,44.05,219
11486,30,Aujargues,30250,30023,847,123,6.85,4.11667,43.7833,143
11487,30,Plans,30340,30197,229,37,6.15,4.21667,44.15,263
11488,30,Saint-Laurent-de-Carnols,30200,30277,472,46,10.15,4.53333,44.2,359
11489,30,Bellegarde,30127,30034,6282,139,44.96,4.51667,43.75,102
11490,30,Courry,30500,30097,305,37,8.22,4.15,44.3,516
11491,30,Saint-Gervais,30200,30256,664,55,11.87,4.56667,44.1833,240
11492,30,Rodilhan,30230,30356,2576,549,4.69,4.43333,43.8333,54
11493,30,Verfeuil,30630,30343,562,21,25.97,4.45,44.1667,324
11494,30,Mars,30120,30157,174,45,3.8,3.56667,44,1168
11495,30,Canaules-et-Argentières,30350,30065,398,39,10.06,4.05,43.9833,168
11496,30,Castelnau-Valence,30190,30072,402,39,10.27,4.25195,44.0089,196
11497,30,Pompignan,30170,30200,839,20,41.31,3.85,43.9,522
11498,30,Saint-Just-et-Vacquières,30580,30275,299,12,23.52,4.21667,44.1167,309
11499,30,Pommiers,30120,30199,63,9,6.51,3.6,43.95,628
11500,30,Saint-Sébastien-d'Aigrefeuille,30140,30298,512,32,15.82,3.99445,44.107,669
11501,30,Saze,30650,30315,1840,146,12.6,4.68333,43.9333,195
11502,30,La Rouvière,30190,30224,612,77,7.9,4.25,43.9333,155
11503,30,Aiguèze,30760,30005,230,11,20.03,4.56667,44.3,405
11504,30,Sainte-Croix-de-Caderle,30460,30246,121,15,7.63,3.865,44.07,813
11505,30,Deaux,30360,30101,608,102,5.95,4.15,44.0833,198
11506,30,Langlade,30980,30138,2083,231,9,4.25,43.8,165
11507,30,Bouillargues,30230,30047,6134,388,15.77,4.43333,43.8,84
11508,30,Laudun-l'Ardoise,30290,30141,5723,167,34.19,4.66667,44.1,274
11509,30,Cendras,30480,30077,1914,148,12.86,4.06667,44.15,560
11510,30,Thoiras,30140,30329,433,18,22.89,3.93333,44.0667,503
11511,30,Saint-Julien-de-Cassagnas,30500,30271,625,140,4.46,4.2,44.2333,208
11512,30,Saint-Laurent-des-Arbres,30126,30278,2511,153,16.35,4.7,44.05,261
11513,30,Puechredon,30610,30208,37,4,8.08,4.03333,43.95,242
11514,30,Cassagnoles,30350,30071,425,81,5.19,4.13056,44.0225,183
11515,31,Lunax,31350,31307,60,11,5.1,0.683333,43.3333,298
11516,31,Fontenilles,31470,31188,4505,222,20.22,1.2,43.55,280
11517,31,Arbon,31160,31012,92,20,4.47,0.75,43,896
11518,31,Loudet,31580,31305,206,40,5.13,0.566667,43.15,525
11519,31,Castillon-de-Larboust,31110,31123,65,3,20.67,0.533333,42.8,3110
11520,31,Saint-Aventin,31110,31470,87,5,17.4,0.55,42.8167,2676
11521,31,Gensac-sur-Garonne,31310,31219,346,34,10.14,1.13333,43.2167,380
11522,31,Pin-Balma,31130,31418,887,133,6.63,1.53333,43.6333,231
11523,31,Ausseing,31260,31030,72,12,5.88,1.01667,43.15,613
11524,31,Ségreville,31460,31540,213,42,4.97,1.73333,43.5,272
11525,31,Tarabel,31570,31551,355,47,7.42,1.66667,43.5167,252
11526,31,Seilh,31840,31541,3065,497,6.16,1.35,43.7,145
11527,31,Roques,31120,31458,3850,413,9.3,1.375,43.5083,164
11528,31,Bragayrac,31470,31087,272,32,8.25,1.06667,43.4833,326
11529,31,Boudrac,31580,31078,131,11,11.64,0.55,43.2,564
11530,31,Esténos,31440,31176,185,54,3.41,0.633333,42.95,1467
11531,31,Mirepoix-sur-Tarn,31340,31346,701,128,5.46,1.58333,43.8167,221
11532,31,Juzes,31540,31243,80,21,3.75,1.8,43.45,251
11533,31,Salies-du-Salat,31260,31523,1998,293,6.81,0.95,43.1167,428
11534,31,Soueich,31160,31550,542,47,11.33,0.783333,43.05,700
11535,31,Beauzelle,31700,31056,5179,1171,4.42,1.36667,43.6667,145
11536,31,Sauveterre-de-Comminges,31510,31535,720,23,30.52,0.667778,43.0334,1031
11537,31,Portet-de-Luchon,31110,31432,28,6,4.11,0.5,42.8,1928
11538,31,Gragnague,31380,31228,1772,135,13.04,1.58333,43.6833,233
11539,31,Lacaugne,31390,31258,198,32,6.06,1.26667,43.2833,333
11540,31,Lestelle-de-Saint-Martory,31360,31296,445,47,9.4,0.916667,43.1333,410
11541,31,Saint-Gaudens,31800,31483,11248,411,27.35,0.733333,43.1167,558
11542,31,Lacroix-Falgarde,31120,31259,2028,333,6.09,1.41667,43.5,254
11543,31,Lez,31440,31298,62,23,2.6,0.7,42.9167,1180
11544,31,Vigoulet-Auzil,31320,31578,944,272,3.46,1.46667,43.5,262
11545,31,Cazères,31220,31135,4667,238,19.55,1.08333,43.2167,362
11546,31,Empeaux,31470,31166,234,51,4.56,1.08333,43.5333,311
11547,31,Le Cuing,31210,31159,424,32,13.05,0.6,43.15,517
11548,31,Le Fauga,31410,31181,1776,199,8.92,1.28333,43.4,282
11549,31,Saint-Julia,31540,31491,369,32,11.46,1.9,43.4833,301
11550,31,Roquettes,31120,31460,3612,1075,3.36,1.35,43.5,163
11551,31,Lagrâce-Dieu,31190,31264,478,56,8.52,1.4,43.3333,321
11552,31,Saint-Marcel-Paulel,31590,31501,449,63,7.1,1.6,43.6667,230
11553,31,Lilhac,31230,31301,132,18,7.3,0.816667,43.2833,381
11554,31,Léguevin,31490,31291,8475,346,24.45,1.25,43.6,237
11555,31,Sengouagnet,31160,31544,222,11,18.6,0.783333,42.9833,1908
11556,31,Colomiers,31770,31149,35186,1689,20.83,1.35,43.6167,191
11557,31,Castagnède,31260,31112,176,53,3.32,0.966667,43.05,442
11558,31,Péchabou,31320,31409,2011,563,3.57,1.5,43.5,261
11559,31,Fos,31440,31190,252,13,18.17,0.733333,42.8667,2024
11560,31,Fabas,31230,31178,213,11,18.68,0.894722,43.3142,357
11561,31,Pouy-de-Touges,31430,31436,363,26,13.79,1.03333,43.35,368
11562,31,Chaum,31440,31139,214,37,5.7,0.65,42.9333,1680
11563,31,Francazal,31260,31195,20,3,5.46,1.03333,43.0167,1254
11564,31,Cardeilhac,31350,31108,256,13,18.41,0.683333,43.2,488
11565,31,Mondavezan,31220,31349,787,37,21.09,1.03333,43.2333,374
11566,31,Monestrol,31560,31354,60,11,5.23,1.66667,43.3333,302
11567,31,Barbazan,31510,31045,447,73,6.05,0.633333,43.0333,890
11568,31,Montjoire,31380,31383,1201,59,20.29,1.53333,43.7833,235
11569,31,Figarol,31260,31183,276,23,11.6,0.9,43.0833,425
11570,31,Montauban-de-Luchon,31110,31360,465,77,6.02,0.616667,42.8,1902
11571,31,Montgiscard,31450,31381,2068,157,13.16,1.58333,43.45,274
11572,31,Muret,31600,31395,23864,412,57.84,1.35,43.4667,305
11573,31,Terrebasse,31420,31552,139,14,9.56,0.966667,43.25,380
11574,31,Montesquieu-Lauragais,31450,31374,917,37,24.75,1.63333,43.4167,274
11575,31,Daux,31700,31160,1920,113,16.88,1.25,43.7,193
11576,31,La Magdelaine-sur-Tarn,31340,31311,1006,147,6.82,1.55,43.8167,122
11577,31,Cabanac-Cazaux,31160,31095,122,32,3.81,0.75,43.0333,788
11578,31,Saint-Lys,31470,31499,8537,400,21.3,1.2,43.5167,220
11579,31,Aurin,31570,31029,330,44,7.49,1.66667,43.5333,265
11580,31,Vieille-Toulouse,31320,31575,1120,202,5.53,1.45,43.5167,266
11581,31,Ramonville-Saint-Agne,31520,31446,11994,1856,6.46,1.46667,43.55,252
11582,31,Mauvezin,31230,31333,83,17,4.76,0.924444,43.3864,316
11583,31,Le Pin-Murelet,31370,31419,184,15,12.04,1.01667,43.4,352
11584,31,Ore,31510,31405,119,41,2.86,0.65,42.9667,724
11585,31,Saint-Lary-Boujean,31350,31493,131,15,8.39,0.735833,43.2289,431
11586,31,Anan,31230,31008,222,16,13.43,0.833333,43.35,327
11587,31,Miremont,31190,31345,2086,93,22.4,1.41667,43.3667,291
11588,31,Caubous,31110,31127,6,1,3.78,0.522222,42.8509,1918
11589,31,Francon,31420,31196,210,22,9.54,0.966667,43.2667,365
11590,31,Ausson,31210,31031,530,120,4.39,0.6,43.0833,466
11591,31,Boussens,31360,31084,1088,251,4.33,0.966667,43.1833,403
11592,31,Sarrecave,31350,31531,78,31,2.49,0.583333,43.2167,470
11593,31,Gaillac-Toulza,31550,31206,1216,30,40.4,1.46667,43.25,360
11594,31,His,31260,31237,232,45,5.05,0.966667,43.0667,425
11595,31,Le Born,31340,31077,431,39,10.85,1.55,43.8833,215
11596,31,Villariès,31380,31579,816,111,7.33,1.5,43.7167,203
11597,31,Menville,31530,31338,574,113,5.07,1.2,43.6833,225
11598,31,Saint-Martory,31360,31503,876,105,8.3,0.933333,43.15,485
11599,31,Mérenvielle,31530,31339,472,45,10.45,1.16667,43.6333,286
11600,31,Binos,31440,31590,35,17,1.96,0.616667,42.9,1606
11601,31,Antichan-de-Frontignes,31510,31009,82,19,4.27,0.666667,42.9667,1655
11602,31,Gratentour,31150,31230,3545,866,4.09,1.43333,43.7167,194
11603,31,Garin,31110,31213,133,23,5.62,0.516667,42.8167,2003
11604,31,Couladère,31220,31153,443,203,2.18,1.1,43.2,306
11605,31,Le Faget,31460,31179,366,32,11.31,1.83333,43.5667,275
11606,31,Cornebarrieu,31700,31150,5724,306,18.7,1.33333,43.65,188
11607,31,Tourreilles,31210,31556,376,30,12.33,0.551944,43.1128,553
11608,31,Mervilla,31320,31340,266,96,2.76,1.46667,43.5167,275
11609,31,Savarthès,31800,31537,154,50,3.05,0.8,43.1167,440
11610,31,Trébons-sur-la-Grasse,31290,31560,417,38,10.87,1.73333,43.45,272
11611,31,Roumens,31540,31463,249,69,3.57,1.93333,43.4667,273
11612,31,Gauré,31590,31215,492,36,13.47,1.61667,43.6167,243
11613,31,Cessales,31290,31137,127,38,3.34,1.73333,43.45,262
11614,31,Le Grès,31480,31234,340,41,8.13,1.1,43.7333,284
11615,31,Francarville,31460,31194,175,25,7,1.75,43.6,256
11616,31,Pradère-les-Bourguets,31530,31438,224,45,4.89,1.16667,43.65,160
11617,31,Vernet,31810,31574,2080,197,10.53,1.43167,43.4328,174
11618,31,Fenouillet,31150,31182,5166,543,9.51,1.4,43.6833,129
11619,31,Saiguède,31470,31466,742,62,11.86,1.15,43.5333,312
11620,31,Mauvaisin,31190,31332,223,20,11.05,1.55,43.35,301
11621,31,Ayguesvives,31450,31004,2373,181,13.11,1.6,43.4333,271
11622,31,Castanet-Tolosan,31320,31113,11033,1342,8.22,1.5,43.5167,281
11623,31,Mauressac,31190,31330,437,96,4.52,1.43333,43.3167,312
11624,31,Nénigan,31350,31397,60,25,2.38,0.7,43.35,297
11625,31,Montastruc-Savès,31370,31359,64,11,5.75,1.01667,43.35,346
11626,31,Tournefeuille,31170,31557,25340,1394,18.17,1.35,43.5833,190
11627,31,Saint-Ferréol-de-Comminges,31350,31479,53,9,5.88,0.733333,43.3333,335
11628,31,Salles-sur-Garonne,31390,31525,516,90,5.68,1.18333,43.2667,229
11629,31,Saint-Élix-le-Château,31430,31476,728,69,10.52,1.13333,43.2667,244
11630,31,Labruyère-Dorsa,31190,31256,248,113,2.19,1.48333,43.4,252
11631,31,Cintegabelle,31550,31145,2625,49,52.92,1.53333,43.3167,302
11632,31,Rieumes,31370,31454,3384,109,30.9,1.11667,43.4167,332
11633,31,Salerm,31230,31522,55,9,5.87,0.833333,43.3,377
11634,31,Caraman,31460,31106,2357,78,30.19,1.76667,43.5333,294
11635,31,Labastide-Saint-Sernin,31620,31252,1799,361,4.97,1.46667,43.7333,184
11636,31,Garde,31290,31262,328,28,11.69,1.71667,43.3417,292
11637,31,Tour,31310,31279,80,12,6.24,1.28333,43.2,383
11638,31,Lourde,31510,31306,98,79,1.24,0.666667,42.9833,860
11639,31,Saint-Julien-sur-Garonne,31220,31492,516,63,8.15,1.16667,43.2333,241
11640,31,Aspret-Sarrat,31800,31021,153,40,3.82,0.716667,43.0667,568
11641,31,Aulon,31420,31023,360,24,14.9,0.833333,43.1833,483
11642,31,Montclar-de-Comminges,31220,31367,75,11,6.45,1.01667,43.1667,570
11643,31,Saint-Geniès-Bellevue,31180,31484,2164,572,3.78,1.48333,43.6833,214
11644,31,Montgaillard-de-Salies,31260,31376,97,16,6.04,0.933333,43.0667,424
11645,31,Bagiry,31510,31041,83,29,2.78,0.633333,42.9833,1002
11646,31,Loubens-Lauragais,31460,31304,417,64,6.47,1.78333,43.5833,245
11647,31,Saint-Pierre,31590,31511,252,53,4.74,1.65028,43.6314,232
11648,31,Folcarde,31290,31185,126,54,2.33,1.8,43.4,271
11649,31,Portet-sur-Garonne,31120,31433,9435,582,16.19,1.41667,43.5167,235
11650,31,Lherm,31600,31299,3417,125,27.26,1.22195,43.43,240
11651,31,Montlaur,31450,31384,1213,126,9.61,1.57111,43.4884,227
11652,31,Riolas,31230,31456,52,18,2.86,0.916667,43.35,352
11653,31,Pouze,31450,31437,97,25,3.82,1.53333,43.4333,273
11654,31,Carbonne,31390,31107,5205,195,26.59,1.23333,43.3,332
11655,31,Frontignan-Savès,31230,31201,60,21,2.81,0.916667,43.4,316
11656,31,Bourg-d'Oueil,31110,31081,8,0,9.52,0.5,42.8667,2150
11657,31,Saint-Christaud,31310,31474,260,23,10.87,1.13333,43.1833,394
11658,31,Castelginest,31780,31116,8745,1078,8.11,1.43333,43.7,193
11659,31,Estadens,31160,31174,511,29,17.47,0.85,43.0333,805
11660,31,Espanès,31450,31171,262,74,3.53,1.48333,43.45,281
